Week,Period_pre_2020,Lat,Long,Species_name,State_name,Leaves_fresh_pre_2020,Flowers_bud_pre_2020,Fruits_ripe_pre_2020,Period_post_2020,Leaves_fresh_post_2020,Flowers_bud_post_2020,Fruits_ripe_post_2020,Change_Leaves_fresh,Change_Flowers_bud,Change_Fruits_ripe
0,Pre-2020,8.34075,77.06599,Amla-Phyllanthus emblica,Kerala,1.0,1.0,0.0,Post-2020,0.9591836734693877,0.3877551020408163,0.20408163265306123,-0.04081632653061229,-0.6122448979591837,0.20408163265306123
0,Pre-2020,8.34075,77.06599,Coconut palm-Cocos nucifera,Kerala,1.0,1.0,0.9811320754716981,Post-2020,1.0167624521072798,1.0301724137931034,1.010536398467433,0.01676245210727978,0.030172413793103425,0.02940432299573481
0,Pre-2020,8.34075,77.06599,Country Fig-Ficus racemosa,Kerala,1.0,0.0,1.0,Post-2020,1.0,-1.0,0.4,0.0,-1.0,-0.6
0,Pre-2020,8.34075,77.06599,Drumstick tree-Moringa oleifera,Kerala,1.0,2.0,0.0,Post-2020,1.0,0.9047619047619048,0.2619047619047619,0.0,-1.0952380952380953,0.2619047619047619
0,Pre-2020,8.34075,77.06599,Guava tree-Psidium guajava,Kerala,1.0,0.4,0.2,Post-2020,1.0,0.8144329896907216,0.4020618556701031,0.0,0.4144329896907216,0.2020618556701031
0,Pre-2020,8.34075,77.06599,Jackfruit-Artocarpus heterophyllus,Kerala,0.8,0.4,1.0,Post-2020,1.1069767441860465,0.7255813953488373,0.4186046511627907,0.3069767441860465,0.32558139534883723,-0.5813953488372092
0,Pre-2020,8.34075,77.06599,Mango (all varieties)-Mangifera indica,Kerala,1.1666666666666667,0.6666666666666666,0.0,Post-2020,1.122340425531915,0.7606382978723404,0.4574468085106383,-0.04432624113475181,0.09397163120567376,0.4574468085106383
0,Pre-2020,8.34187,77.04894,Jackfruit-Artocarpus heterophyllus,Kerala,1.0,-2.0,2.0,Post-2020,1.0035971223021583,0.2302158273381295,0.960431654676259,0.003597122302158251,2.2302158273381294,-1.039568345323741
0,Pre-2020,8.34321,77.05285,Amla-Phyllanthus emblica,Kerala,1.0606060606060606,0.6666666666666666,0.3333333333333333,Post-2020,0.9947169811320755,0.3328301886792453,0.2618867924528302,-0.06588907947398503,-0.33383647798742133,-0.07144654088050312
0,Pre-2020,8.34321,77.05285,Chandada-Macaranga peltata,Kerala,1.0,0.6666666666666666,0.6666666666666666,Post-2020,0.9074074074074074,0.07407407407407407,0.07407407407407407,-0.09259259259259256,-0.5925925925925926,-0.5925925925925926
0,Pre-2020,8.34321,77.05285,Country Fig-Ficus racemosa,Kerala,0.9166666666666666,-0.3333333333333333,0.5416666666666666,Post-2020,0.9794871794871794,-0.9615384615384616,0.7717948717948718,0.06282051282051282,-0.6282051282051282,0.2301282051282052
0,Pre-2020,8.34321,77.05285,Devil's Tree-Alstonia scholaris,Kerala,1.0,0.3333333333333333,0.3333333333333333,Post-2020,1.0,0.28,0.25,0.0,-0.05333333333333329,-0.08333333333333331
0,Pre-2020,8.34321,77.05285,Gamar-Gmelina arborea,Kerala,1.0,0.5,0.3333333333333333,Post-2020,1.1451612903225807,0.7903225806451613,0.7741935483870968,0.14516129032258074,0.29032258064516125,0.44086021505376344
0,Pre-2020,8.34321,77.05285,Gulmohur-Delonix regia,Kerala,1.1333333333333333,1.5333333333333334,0.8,Post-2020,1.017283950617284,1.362962962962963,0.8987654320987655,-0.11604938271604937,-0.1703703703703705,0.09876543209876543
0,Pre-2020,8.34321,77.05285,Indian Coral-Erythrina indica,Kerala,1.0,1.625,0.75,Post-2020,0.9932432432432432,0.9054054054054054,0.6283783783783784,-0.006756756756756799,-0.7195945945945946,-0.1216216216216216
0,Pre-2020,8.34321,77.05285,Indian Laburnum-Cassia fistula,Kerala,1.1,0.2,0.1,Post-2020,1.0789473684210527,0.15789473684210525,0.3026315789473684,-0.021052631578947434,-0.04210526315789476,0.2026315789473684
0,Pre-2020,8.34321,77.05285,Jackfruit-Artocarpus heterophyllus,Kerala,1.208955223880597,0.5074626865671642,0.7164179104477612,Post-2020,1.0444015444015444,0.5055157198014341,0.22642029784886927,-0.16455367947905253,-0.0019469667657301404,-0.48999761259889185
0,Pre-2020,8.34321,77.05285,Jamun-Syzygium cumini,Kerala,1.0,0.21428571428571427,0.03571428571428571,Post-2020,0.924547983310153,0.29694019471488176,0.12621696801112656,-0.07545201668984702,0.08265448042916748,0.09050268229684084
0,Pre-2020,8.34321,77.05285,Mango (all varieties)-Mangifera indica,Kerala,1.0731707317073171,0.7804878048780488,0.5609756097560976,Post-2020,0.931960049937578,0.6906991260923845,0.1482521847690387,-0.14121068176973917,-0.08978867878566432,-0.41272342498705894
0,Pre-2020,8.34321,77.05285,Maulsari-Mimusops elengi,Kerala,1.0140845070422535,0.7746478873239436,0.6619718309859155,Post-2020,0.8120345546619006,0.7110515341078344,0.6386654751266011,-0.20204995238035295,-0.06359635321610924,-0.023306355859314398
0,Pre-2020,8.34321,77.05285,Neem-Azadirachta indica,Kerala,1.0,0.0,0.0,Post-2020,1.1666666666666667,0.020833333333333332,0.0,0.16666666666666674,0.020833333333333332,0.0
0,Pre-2020,8.34321,77.05285,Peepal-Ficus religiosa,Kerala,1.0,-1.0,0.6,Post-2020,1.0524344569288389,-1.4606741573033708,0.4606741573033708,0.05243445692883886,-0.4606741573033708,-0.13932584269662918
0,Pre-2020,8.34321,77.05285,Pongam Tree-Pongamia pinnata,Kerala,1.6,0.2,0.4,Post-2020,1.008695652173913,0.4956521739130435,0.3826086956521739,-0.5913043478260871,0.2956521739130435,-0.017391304347826098
0,Pre-2020,8.34321,77.05285,Pride of India-Lagerstroemia speciosa,Kerala,1.0,1.2222222222222223,0.5555555555555556,Post-2020,1.0064308681672025,1.0353697749196142,0.8745980707395499,0.006430868167202508,-0.18685244730260808,0.3190425151839943
0,Pre-2020,8.34321,77.05285,Purple Bauhinia-Bauhinia purpurea,Kerala,1.5,1.0,0.0,Post-2020,1.0612244897959184,0.9183673469387755,0.8163265306122449,-0.43877551020408156,-0.08163265306122447,0.8163265306122449
0,Pre-2020,8.34321,77.05285,Rain tree-Albizia saman,Kerala,1.0,1.3333333333333333,0.6666666666666666,Post-2020,0.9560878243512974,0.7904191616766467,0.716566866267465,-0.043912175648702645,-0.5429141716566865,0.04990019960079839
0,Pre-2020,8.34321,77.05285,Red Silk Cotton-Bombax ceiba,Kerala,1.5,0.6666666666666666,0.0,Post-2020,1.0,0.48936170212765956,0.43617021276595747,-0.5,-0.17730496453900707,0.43617021276595747
0,Pre-2020,8.34321,77.05285,Tamarind-Tamarindus indica,Kerala,1.0547945205479452,0.4794520547945205,0.273972602739726,Post-2020,1.0400142908181493,0.42479456948910327,0.5101822079314041,-0.014780229729795868,-0.05465748530541725,0.2362096051916781
0,Pre-2020,8.34321,77.05285,Teak-Tectona grandis,Kerala,1.0,1.0,0.0,Post-2020,0.9194139194139194,1.1465201465201464,0.9706959706959707,-0.08058608058608063,0.14652014652014644,0.9706959706959707
0,Pre-2020,8.34321,77.05285,True Ashoka-Saraca asoca,Kerala,0.8333333333333334,0.3333333333333333,0.3333333333333333,Post-2020,1.0421052631578946,0.5842105263157895,0.42105263157894735,0.20877192982456128,0.2508771929824562,0.08771929824561403
0,Pre-2020,8.34321,77.05285,Wood Apple-Aegle marmelos,Kerala,0.875,0.125,0.25,Post-2020,1.0595744680851065,0.37872340425531914,0.3702127659574468,0.18457446808510647,0.25372340425531914,0.12021276595744679
0,Pre-2020,8.34323,77.05283,Coconut palm-Cocos nucifera,Kerala,1.0,1.0,0.6666666666666666,Post-2020,1.0,1.0,0.8913043478260869,0.0,0.0,0.2246376811594203
0,Pre-2020,8.34323,77.05283,Mango (all varieties)-Mangifera indica,Kerala,1.0,0.5,0.5,Post-2020,1.1129032258064515,0.5161290322580645,0.016129032258064516,0.11290322580645151,0.016129032258064502,-0.4838709677419355
0,Pre-2020,8.34323,77.05283,Neem-Azadirachta indica,Kerala,1.0,0.0,0.0,Post-2020,0.96,0.005714285714285714,0.005714285714285714,-0.040000000000000036,0.005714285714285714,0.005714285714285714
0,Pre-2020,8.34364,77.0676,Amla-Phyllanthus emblica,Kerala,1.0,2.0,2.0,Post-2020,1.0,1.0,1.1666666666666667,0.0,-1.0,-0.8333333333333333
0,Pre-2020,8.34364,77.0676,Coconut palm-Cocos nucifera,Kerala,1.0,0.8,0.8,Post-2020,1.0085836909871244,1.1931330472103003,1.0150214592274678,0.008583690987124415,0.3931330472103003,0.21502145922746774
0,Pre-2020,8.34364,77.0676,Jackfruit-Artocarpus heterophyllus,Kerala,1.0,0.5,0.75,Post-2020,0.9847328244274809,0.4961832061068702,0.12213740458015267,-0.01526717557251911,-0.0038167938931297773,-0.6278625954198473
0,Pre-2020,8.34364,77.0676,Tamarind-Tamarindus indica,Kerala,1.0,0.5,0.5,Post-2020,1.0,0.42424242424242425,0.6060606060606061,0.0,-0.07575757575757575,0.10606060606060608
0,Pre-2020,8.34364,77.0676,Teak-Tectona grandis,Kerala,1.0,1.0,0.0,Post-2020,0.963963963963964,1.4234234234234233,1.4144144144144144,-0.036036036036036,0.4234234234234233,1.4144144144144144
0,Pre-2020,8.34387,77.05188,Coconut palm-Cocos nucifera,Kerala,1.0,1.0,1.0,Post-2020,0.8707865168539326,0.9747191011235955,1.0084269662921348,-0.1292134831460674,-0.0252808988764045,0.008426966292134797
0,Pre-2020,8.34387,77.05188,Drumstick tree-Moringa oleifera,Kerala,1.0,2.0,1.0,Post-2020,0.8486842105263158,0.8486842105263158,0.19736842105263158,-0.15131578947368418,-1.151315789473684,-0.8026315789473684
0,Pre-2020,8.34387,77.05188,Guava tree-Psidium guajava,Kerala,1.0,1.0,1.0,Post-2020,0.9135802469135802,-0.38271604938271603,-0.6296296296296297,-0.0864197530864198,-1.382716049382716,-1.6296296296296298
0,Pre-2020,8.34387,77.05188,Indian Laburnum-Cassia fistula,Kerala,1.0,0.0,0.0,Post-2020,0.8215962441314554,0.2112676056338028,-0.3004694835680751,-0.17840375586854462,0.2112676056338028,-0.3004694835680751
0,Pre-2020,8.34387,77.05188,Jackfruit-Artocarpus heterophyllus,Kerala,1.0,0.1,0.5,Post-2020,0.8601190476190477,0.060515873015873016,0.07738095238095238,-0.13988095238095233,-0.03948412698412699,-0.4226190476190476
0,Pre-2020,8.34387,77.05188,Mango (all varieties)-Mangifera indica,Kerala,1.0,0.5,0.25,Post-2020,0.58125,0.40208333333333335,-0.05625,-0.41874999999999996,-0.09791666666666665,-0.30625
0,Pre-2020,8.34387,77.05188,Maulsari-Mimusops elengi,Kerala,1.0,0.0,0.0,Post-2020,0.8170731707317073,0.2926829268292683,-0.07317073170731707,-0.18292682926829273,0.2926829268292683,-0.07317073170731707
0,Pre-2020,8.34387,77.05188,Neem-Azadirachta indica,Kerala,1.0,1.0,0.5,Post-2020,0.8317307692307693,-0.4110576923076923,-0.4230769230769231,-0.16826923076923073,-1.4110576923076923,-0.9230769230769231
0,Pre-2020,8.34387,77.05188,Red Silk Cotton-Bombax ceiba,Kerala,1.0,1.0,0.5,Post-2020,1.0,0.13157894736842105,0.07894736842105263,0.0,-0.868421052631579,-0.42105263157894735
0,Pre-2020,8.34387,77.05188,Tamarind-Tamarindus indica,Kerala,1.0,0.0,1.0,Post-2020,1.0,0.15789473684210525,0.9368421052631579,0.0,0.15789473684210525,-0.06315789473684208
0,Pre-2020,8.34394,77.05317,Indian Almond-Terminalia catappa,Kerala,2.0,1.0,0.0,Post-2020,1.0135135135135136,1.7702702702702702,1.1486486486486487,-0.9864864864864864,0.7702702702702702,1.1486486486486487
0,Pre-2020,8.34441,77.05581,Custard apple-Annona squamosa,Kerala,1.0,0.0,0.0,Post-2020,1.0,0.7727272727272727,0.45454545454545453,0.0,0.7727272727272727,0.45454545454545453
0,Pre-2020,8.34441,77.05581,Jackfruit-Artocarpus heterophyllus,Kerala,1.0,0.0,1.0,Post-2020,1.0,0.41935483870967744,0.22580645161290322,0.0,0.41935483870967744,-0.7741935483870968
0,Pre-2020,8.34441,77.05581,Tamarind-Tamarindus indica,Kerala,1.3333333333333333,0.6666666666666666,0.6666666666666666,Post-2020,1.0,0.10416666666666667,0.375,-0.33333333333333326,-0.5625,-0.29166666666666663
0,Pre-2020,8.34676,77.04952,Mango (all varieties)-Mangifera indica,Kerala,1.0,1.0,0.5,Post-2020,0.7831325301204819,0.6746987951807228,0.18072289156626506,-0.2168674698795181,-0.32530120481927716,-0.3192771084337349
0,Pre-2020,8.34719,77.06563,Jackfruit-Artocarpus heterophyllus,Kerala,1.0,0.0,1.0,Post-2020,1.175,0.825,0.225,0.17500000000000004,0.825,-0.775
0,Pre-2020,8.34888,77.05477,Jackfruit-Artocarpus heterophyllus,Kerala,1.0,0.0,1.0,Post-2020,0.9615384615384616,0.24358974358974358,0.1282051282051282,-0.038461538461538436,0.24358974358974358,-0.8717948717948718
0,Pre-2020,8.34888,77.05477,Neem-Azadirachta indica,Kerala,1.0,0.0,0.0,Post-2020,0.9696969696969697,0.06060606060606061,0.09090909090909091,-0.030303030303030276,0.06060606060606061,0.09090909090909091
0,Pre-2020,8.349,77.05789,Coconut palm-Cocos nucifera,Kerala,1.0,1.0,1.0,Post-2020,1.053763440860215,1.0,0.9354838709677419,0.053763440860215006,0.0,-0.06451612903225812
0,Pre-2020,8.349,77.05789,Jackfruit-Artocarpus heterophyllus,Kerala,2.0,0.0,0.0,Post-2020,1.88,0.08,0.12,-0.1200000000000001,0.08,0.12
0,Pre-2020,8.349,77.05789,True Ashoka-Saraca asoca,Kerala,2.0,0.0,0.0,Post-2020,2.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0
0,Pre-2020,8.34905,77.04562,Coconut palm-Cocos nucifera,Kerala,1.0,1.0,1.0,Post-2020,1.0,1.0,0.9705882352941176,0.0,0.0,-0.02941176470588236
0,Pre-2020,8.34905,77.04562,Jackfruit-Artocarpus heterophyllus,Kerala,0.6666666666666666,0.5,0.6666666666666666,Post-2020,1.3278688524590163,1.0327868852459017,0.7759562841530054,0.6612021857923497,0.5327868852459017,0.10928961748633881
0,Pre-2020,8.34905,77.04562,Neem-Azadirachta indica,Kerala,1.0,0.0,0.0,Post-2020,0.9512195121951219,0.07317073170731707,0.04878048780487805,-0.04878048780487809,0.07317073170731707,0.04878048780487805
0,Pre-2020,8.35842,77.05079,Custard apple-Annona squamosa,Kerala,1.0,0.0,0.0,Post-2020,1.0,1.0,0.2777777777777778,0.0,1.0,0.2777777777777778
0,Pre-2020,8.35842,77.05079,Mango (all varieties)-Mangifera indica,Kerala,1.0,1.0,0.0,Post-2020,1.0857142857142856,0.6952380952380952,0.45714285714285713,0.08571428571428563,-0.3047619047619048,0.45714285714285713
0,Pre-2020,8.3598,77.05402,Indian Laburnum-Cassia fistula,Kerala,1.0,0.5,1.0,Post-2020,0.9494949494949495,0.36363636363636365,0.42424242424242425,-0.0505050505050505,-0.13636363636363635,-0.5757575757575757
0,Pre-2020,8.3598,77.05402,Mango (all varieties)-Mangifera indica,Kerala,1.0,1.0,0.0,Post-2020,1.1818181818181819,1.3636363636363635,1.1363636363636365,0.18181818181818188,0.36363636363636354,1.1363636363636365
0,Pre-2020,8.3598,77.05402,Neem-Azadirachta indica,Kerala,1.0,0.0,0.0,Post-2020,1.056701030927835,0.030927835051546393,0.02577319587628866,0.05670103092783507,0.030927835051546393,0.02577319587628866
0,Pre-2020,8.35994,77.0577,Neem-Azadirachta indica,Kerala,1.0,0.0,0.0,Post-2020,0.8928571428571429,0.0,0.0,-0.1071428571428571,0.0,0.0
0,Pre-2020,8.36,77.05357,Amla-Phyllanthus emblica,Kerala,1.0,0.5,0.0,Post-2020,0.9411764705882353,0.19117647058823528,0.1323529411764706,-0.05882352941176472,-0.3088235294117647,0.1323529411764706
0,Pre-2020,8.36,77.05357,Indian Laburnum-Cassia fistula,Kerala,1.5,0.5,0.5,Post-2020,1.6,0.275,0.125,0.10000000000000009,-0.22499999999999998,-0.375
0,Pre-2020,8.36,77.05357,Jackfruit-Artocarpus heterophyllus,Kerala,1.3333333333333333,0.6666666666666666,0.6666666666666666,Post-2020,1.1875,0.6071428571428571,0.4107142857142857,-0.14583333333333326,-0.059523809523809534,-0.25595238095238093
0,Pre-2020,8.36,77.05357,Mango (all varieties)-Mangifera indica,Kerala,1.125,0.875,0.875,Post-2020,1.0795454545454546,0.8522727272727273,0.3977272727272727,-0.045454545454545414,-0.022727272727272707,-0.4772727272727273
0,Pre-2020,8.36,77.05357,Peepal-Ficus religiosa,Kerala,1.0,0.0,0.5,Post-2020,1.043010752688172,-1.1612903225806452,0.3225806451612903,0.043010752688172005,-1.1612903225806452,-0.1774193548387097
0,Pre-2020,8.36,77.05357,Tamarind-Tamarindus indica,Kerala,1.2,0.6,0.4,Post-2020,1.0869565217391304,0.35507246376811596,0.6159420289855072,-0.11304347826086958,-0.244927536231884,0.21594202898550718
0,Pre-2020,8.36,77.05357,Teak-Tectona grandis,Kerala,1.1,1.2,0.1,Post-2020,0.9756756756756757,1.2756756756756757,1.1486486486486487,-0.12432432432432439,0.07567567567567579,1.0486486486486486
0,Pre-2020,8.36,77.05357,True Ashoka-Saraca asoca,Kerala,1.0,0.6666666666666666,0.0,Post-2020,1.0789473684210527,0.8026315789473685,0.618421052631579,0.07894736842105265,0.13596491228070184,0.618421052631579
0,Pre-2020,8.36044,77.0556,Chiku Sapodilla-Manilkara zapota,Kerala,1.0,0.5,0.0,Post-2020,1.0666666666666667,0.9,0.26666666666666666,0.06666666666666665,0.4,0.26666666666666666
0,Pre-2020,8.36416,77.04893,Neem-Azadirachta indica,Kerala,1.0,0.0,0.0,Post-2020,0.921875,0.015625,0.015625,-0.078125,0.015625,0.015625
0,Pre-2020,8.36542,77.05767,Maulsari-Mimusops elengi,Kerala,1.0,1.0,1.0,Post-2020,0.9411764705882353,0.8235294117647058,0.6862745098039216,-0.05882352941176472,-0.17647058823529416,-0.3137254901960784
0,Pre-2020,8.36649,77.02605,Tamarind-Tamarindus indica,Kerala,0.6666666666666666,0.3333333333333333,0.0,Post-2020,0.9850746268656716,0.3283582089552239,0.5671641791044776,0.31840796019900497,-0.00497512437810943,0.5671641791044776
0,Pre-2020,8.37444,77.02476,Mango (all varieties)-Mangifera indica,Kerala,2.0,2.0,0.0,Post-2020,0.9655172413793104,0.8275862068965517,0.41379310344827586,-1.0344827586206895,-1.1724137931034484,0.41379310344827586
0,Pre-2020,8.38106,77.04205,Indian Coral-Erythrina indica,Kerala,1.0,1.0,0.75,Post-2020,0.9938650306748467,1.1717791411042944,0.950920245398773,-0.006134969325153339,0.17177914110429437,0.20092024539877296
0,Pre-2020,8.40267,77.08609,Mango (all varieties)-Mangifera indica,Kerala,1.0,1.0,0.0,Post-2020,0.9714285714285714,0.7714285714285715,0.3142857142857143,-0.02857142857142858,-0.22857142857142854,0.3142857142857143
0,Pre-2020,8.40593,77.055,Amla-Phyllanthus emblica,Kerala,1.0,0.0,2.0,Post-2020,1.0,0.16666666666666666,1.1666666666666667,0.0,0.16666666666666666,-0.8333333333333333
0,Pre-2020,8.40593,77.055,Chandada-Macaranga peltata,Kerala,2.0,0.0,0.0,Post-2020,1.6666666666666667,1.0,0.0,-0.33333333333333326,1.0,0.0
0,Pre-2020,8.40593,77.055,Drumstick tree-Moringa oleifera,Kerala,1.0,2.0,0.0,Post-2020,0.75,1.25,0.0,-0.25,-0.75,0.0
0,Pre-2020,8.4061,77.05191,Neem-Azadirachta indica,Kerala,2.0,2.0,0.0,Post-2020,1.2,1.0,0.0,-0.8,-1.0,0.0
0,Pre-2020,8.40684,77.16442,Amla-Phyllanthus emblica,Kerala,1.0,0.2,0.2,Post-2020,1.0444444444444445,0.10666666666666667,0.06666666666666667,0.04444444444444451,-0.09333333333333334,-0.13333333333333336
0,Pre-2020,8.40987,77.08467,Tamarind-Tamarindus indica,Kerala,2.0,2.0,0.0,Post-2020,1.2142857142857142,0.7142857142857143,0.5714285714285714,-0.7857142857142858,-1.2857142857142856,0.5714285714285714
0,Pre-2020,8.41013,77.05157,Indian Laburnum-Cassia fistula,Kerala,0.0,0.0,2.0,Post-2020,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,-1.3333333333333335
0,Pre-2020,8.41013,77.05157,Pongam Tree-Pongamia pinnata,Kerala,2.0,1.0,0.0,Post-2020,1.0,0.75,0.25,-1.0,-0.25,0.25
0,Pre-2020,8.41185,77.01039,True Ashoka-Saraca asoca,Kerala,1.0,0.8,0.0,Post-2020,1.0729613733905579,0.721030042918455,0.1888412017167382,0.07296137339055786,-0.07896995708154508,0.1888412017167382
0,Pre-2020,8.41392,76.97139,Amla-Phyllanthus emblica,Kerala,1.25,0.5,0.5,Post-2020,1.3111111111111111,0.6777777777777778,0.4111111111111111,0.061111111111111116,0.1777777777777778,-0.0888888888888889
0,Pre-2020,8.41392,76.97139,Chandada-Macaranga peltata,Kerala,1.0,0.0,0.0,Post-2020,1.2285714285714286,0.37142857142857144,0.0,0.22857142857142865,0.37142857142857144,0.0
0,Pre-2020,8.41392,76.97139,Country Fig-Ficus racemosa,Kerala,0.0,0.0,0.0,Post-2020,1.391304347826087,0.5869565217391305,0.21739130434782608,1.391304347826087,0.5869565217391305,0.21739130434782608
0,Pre-2020,8.41392,76.97139,Gulmohur-Delonix regia,Kerala,2.0,2.0,0.0,Post-2020,1.1470588235294117,1.0,0.5588235294117647,-0.8529411764705883,-1.0,0.5588235294117647
0,Pre-2020,8.41392,76.97139,Jackfruit-Artocarpus heterophyllus,Kerala,2.0,1.5,0.0,Post-2020,1.2735849056603774,0.5943396226415094,0.2830188679245283,-0.7264150943396226,-0.9056603773584906,0.2830188679245283
0,Pre-2020,8.41392,76.97139,Mango (all varieties)-Mangifera indica,Kerala,1.5,1.0,0.6666666666666666,Post-2020,1.1797752808988764,0.6348314606741573,0.4550561797752809,-0.3202247191011236,-0.3651685393258427,-0.21161048689138573
0,Pre-2020,8.41392,76.97139,Peepal-Ficus religiosa,Kerala,2.0,0.0,0.0,Post-2020,1.3392857142857142,0.4642857142857143,0.19642857142857142,-0.6607142857142858,0.4642857142857143,0.19642857142857142
0,Pre-2020,8.41392,76.97139,Wood Apple-Aegle marmelos,Kerala,1.0,1.0,0.0,Post-2020,1.457142857142857,0.9428571428571428,0.17142857142857143,0.4571428571428571,-0.05714285714285716,0.17142857142857143
0,Pre-2020,8.44922,77.07017,Mango (all varieties)-Mangifera indica,Kerala,1.0,0.0,0.0,Post-2020,0.3829787234042553,0.06382978723404255,0.23404255319148937,-0.6170212765957447,0.06382978723404255,0.23404255319148937
0,Pre-2020,8.45474,77.07317,Custard apple-Annona squamosa,Kerala,1.0,2.0,0.0,Post-2020,0.6538461538461539,0.23076923076923078,0.09615384615384616,-0.34615384615384615,-1.7692307692307692,0.09615384615384616
0,Pre-2020,8.45493,77.07285,Mango (all varieties)-Mangifera indica,Kerala,0.0,0.0,0.0,Post-2020,0.2,0.14545454545454545,0.0,0.2,0.14545454545454545,0.0
0,Pre-2020,8.45513,77.07269,Guava tree-Psidium guajava,Kerala,1.0,0.0,0.0,Post-2020,0.6170212765957447,0.10638297872340426,0.0,-0.3829787234042553,0.10638297872340426,0.0
0,Pre-2020,8.45516,77.07292,Guava tree-Psidium guajava,Kerala,1.0,0.0,0.0,Post-2020,0.7142857142857143,0.21428571428571427,0.017857142857142856,-0.2857142857142857,0.21428571428571427,0.017857142857142856
0,Pre-2020,8.45523,77.07335,Jackfruit-Artocarpus heterophyllus,Kerala,0.0,0.0,0.0,Post-2020,0.5714285714285714,0.47619047619047616,0.21428571428571427,0.5714285714285714,0.47619047619047616,0.21428571428571427
0,Pre-2020,8.45525,77.07383,Jackfruit-Artocarpus heterophyllus,Kerala,1.0,0.0,0.0,Post-2020,0.5833333333333334,0.14583333333333334,0.020833333333333332,-0.41666666666666663,0.14583333333333334,0.020833333333333332
0,Pre-2020,8.4556,77.07433,Guava tree-Psidium guajava,Kerala,0.5,0.0,0.5,Post-2020,0.7241379310344828,0.20689655172413793,0.08620689655172414,0.22413793103448276,0.20689655172413793,-0.41379310344827586
0,Pre-2020,8.45567,77.07312,Jackfruit-Artocarpus heterophyllus,Kerala,0.5,0.5,0.5,Post-2020,0.7586206896551724,0.25862068965517243,0.05172413793103448,0.2586206896551724,-0.24137931034482757,-0.4482758620689655
0,Pre-2020,8.45567,77.07312,Mango (all varieties)-Mangifera indica,Kerala,0.0,0.5,0.5,Post-2020,0.40298507462686567,0.13432835820895522,0.0,0.40298507462686567,-0.3656716417910448,-0.5
