Year,State_name,Phenophase,Valid Observations (Accuracy),False Positive Rate,False Negative Rate,Total Observations
2019.0,Tamil Nadu,Leaves_fresh,0.16971279373368145,0.4699738903394256,0.360313315926893,383
2019.0,Telangana,Leaves_fresh,0.6320754716981132,0.29245283018867924,0.07547169811320754,106
2019.0,Uttar Pradesh,Leaves_fresh,0.2,0.3,0.5,10
2019.0,Uttarakhand,Leaves_fresh,0.13793103448275862,0.25862068965517243,0.603448275862069,58
2019.0,West Bengal,Leaves_fresh,0.0,0.5,0.5,4
2020.0,Andhra Pradesh,Leaves_fresh,0.0,0.0,1.0,1
2020.0,Chhattisgarh,Leaves_fresh,0.6666666666666666,0.3333333333333333,0.0,3
2020.0,Delhi,Leaves_fresh,0.6666666666666666,0.3333333333333333,0.0,6
2020.0,Goa,Leaves_fresh,0.14285714285714285,0.5714285714285714,0.2857142857142857,7
2020.0,Gujarat,Leaves_fresh,1.0,0.0,0.0,1
2020.0,Haryana,Leaves_fresh,0.0,1.0,0.0,5
2020.0,Jharkhand,Leaves_fresh,0.0,1.0,0.0,1
2020.0,Karnataka,Leaves_fresh,0.47560975609756095,0.3170731707317073,0.2073170731707317,82
2020.0,Kerala,Leaves_fresh,0.2602476259165765,0.5335376848178868,0.2062146892655367,16638
2020.0,Madhya Pradesh,Leaves_fresh,0.30303030303030304,0.5303030303030303,0.16666666666666666,198
2020.0,Maharashtra,Leaves_fresh,0.5714285714285714,0.35714285714285715,0.07142857142857142,14
2020.0,Meghalaya,Leaves_fresh,0.4,0.6,0.0,5
2020.0,Odisha,Leaves_fresh,0.4,0.26666666666666666,0.3333333333333333,15
2020.0,Puducherry,Leaves_fresh,0.14285714285714285,0.42857142857142855,0.42857142857142855,14
2020.0,Rajasthan,Leaves_fresh,0.3333333333333333,0.0,0.6666666666666666,3
2020.0,Tamil Nadu,Leaves_fresh,0.29457364341085274,0.40310077519379844,0.3023255813953488,129
2020.0,Uttar Pradesh,Leaves_fresh,1.0,0.0,0.0,3
2020.0,Uttarakhand,Leaves_fresh,0.5,0.5,0.0,2
2020.0,West Bengal,Leaves_fresh,0.2,0.45,0.35,20
2021.0,Andaman and Nicobar Islands,Leaves_fresh,0.3333333333333333,0.6666666666666666,0.0,6
2021.0,Andhra Pradesh,Leaves_fresh,0.0,1.0,0.0,1
2021.0,Bihar,Leaves_fresh,0.0,0.7058823529411765,0.29411764705882354,17
2021.0,Chhattisgarh,Leaves_fresh,1.0,0.0,0.0,4
2021.0,Delhi,Leaves_fresh,0.0,0.5,0.5,4
2021.0,Goa,Leaves_fresh,0.25,0.2,0.55,20
2021.0,Gujarat,Leaves_fresh,0.0,0.0,1.0,1
2021.0,Haryana,Leaves_fresh,0.0,0.75,0.25,4
2021.0,Himachal Pradesh,Leaves_fresh,0.3333333333333333,0.3333333333333333,0.3333333333333333,3
2021.0,Jharkhand,Leaves_fresh,0.0,0.75,0.25,4
2021.0,Karnataka,Leaves_fresh,0.31932773109243695,0.47058823529411764,0.21008403361344538,119
2021.0,Kerala,Leaves_fresh,0.11885804461659852,0.6673122444587907,0.21382971092461087,13941
2021.0,Madhya Pradesh,Leaves_fresh,0.21189591078066913,0.6096654275092936,0.17843866171003717,269
2021.0,Maharashtra,Leaves_fresh,0.32,0.22,0.46,50
2021.0,Odisha,Leaves_fresh,0.22580645161290322,0.06451612903225806,0.7096774193548387,31
2021.0,Puducherry,Leaves_fresh,0.375,0.625,0.0,8
2021.0,Punjab,Leaves_fresh,1.0,0.0,0.0,1
2021.0,Rajasthan,Leaves_fresh,0.0,0.5,0.5,4
2021.0,Sikkim,Leaves_fresh,0.0,0.0,1.0,3
2021.0,Tamil Nadu,Leaves_fresh,0.2037037037037037,0.37037037037037035,0.42592592592592593,108
2021.0,Telangana,Leaves_fresh,0.0,1.0,0.0,3
2021.0,Uttar Pradesh,Leaves_fresh,0.4,0.4,0.2,5
2021.0,Uttarakhand,Leaves_fresh,0.0,0.6666666666666666,0.3333333333333333,3
2021.0,West Bengal,Leaves_fresh,0.16666666666666666,0.5,0.3333333333333333,6
2022.0,Andaman and Nicobar Islands,Leaves_fresh,0.47107438016528924,0.41046831955922863,0.1184573002754821,363
2022.0,Andhra Pradesh,Leaves_fresh,0.3,0.5,0.2,10
2022.0,Assam,Leaves_fresh,0.20634920634920634,0.5396825396825397,0.25396825396825395,63
2022.0,Bihar,Leaves_fresh,0.0,0.0,1.0,1
2022.0,Chhattisgarh,Leaves_fresh,0.0,0.0,1.0,1
2022.0,Delhi,Leaves_fresh,0.05263157894736842,0.6842105263157895,0.2631578947368421,19
2022.0,Goa,Leaves_fresh,0.5833333333333334,0.4166666666666667,0.0,12
2022.0,Gujarat,Leaves_fresh,0.05555555555555555,0.2222222222222222,0.7222222222222222,18
2022.0,Haryana,Leaves_fresh,0.5,0.5,0.0,2
2022.0,Himachal Pradesh,Leaves_fresh,0.0,0.8461538461538461,0.15384615384615385,13
2022.0,Jharkhand,Leaves_fresh,0.14285714285714285,0.42857142857142855,0.42857142857142855,7
2022.0,Karnataka,Leaves_fresh,0.31413612565445026,0.32460732984293195,0.3612565445026178,191
2022.0,Kerala,Leaves_fresh,0.12305457563809918,0.6291761776302137,0.24776924673168707,19276
2022.0,Madhya Pradesh,Leaves_fresh,0.3042071197411003,0.4563106796116505,0.23948220064724918,618
2022.0,Maharashtra,Leaves_fresh,0.2681704260651629,0.2681704260651629,0.46365914786967416,399
2022.0,Manipur,Leaves_fresh,0.0,0.16666666666666666,0.8333333333333334,6
2022.0,Nagaland,Leaves_fresh,0.0,0.6666666666666666,0.3333333333333333,3
2022.0,Odisha,Leaves_fresh,0.23893805309734514,0.23893805309734514,0.5221238938053098,113
2022.0,Puducherry,Leaves_fresh,0.13953488372093023,0.6124031007751938,0.24806201550387597,129
2022.0,Punjab,Leaves_fresh,0.5,0.08333333333333333,0.4166666666666667,12
2022.0,Rajasthan,Leaves_fresh,0.23809523809523808,0.6666666666666666,0.09523809523809523,21
2022.0,Tamil Nadu,Leaves_fresh,0.14285714285714285,0.47058823529411764,0.3865546218487395,238
2022.0,Telangana,Leaves_fresh,0.6481481481481481,0.25925925925925924,0.09259259259259259,54
2022.0,Uttar Pradesh,Leaves_fresh,0.6086956521739131,0.08695652173913043,0.30434782608695654,23
2022.0,Uttarakhand,Leaves_fresh,0.0,0.3333333333333333,0.6666666666666666,9
2022.0,West Bengal,Leaves_fresh,0.23880597014925373,0.3582089552238806,0.40298507462686567,67
2023.0,Andaman and Nicobar Islands,Leaves_fresh,0.20454545454545456,0.5681818181818182,0.22727272727272727,176
2023.0,Andhra Pradesh,Leaves_fresh,0.12,0.72,0.16,25
2023.0,Assam,Leaves_fresh,0.5333333333333333,0.13333333333333333,0.3333333333333333,30
2023.0,Bihar,Leaves_fresh,0.2857142857142857,0.0,0.7142857142857143,7
2023.0,Chhattisgarh,Leaves_fresh,0.10810810810810811,0.5405405405405406,0.35135135135135137,37
2023.0,Delhi,Leaves_fresh,0.14893617021276595,0.6170212765957447,0.23404255319148937,47
2023.0,Goa,Leaves_fresh,0.09597523219814241,0.08359133126934984,0.8204334365325078,323
2023.0,Gujarat,Leaves_fresh,0.14516129032258066,0.31451612903225806,0.5403225806451613,124
2023.0,Haryana,Leaves_fresh,0.16666666666666666,0.6666666666666666,0.16666666666666666,6
2023.0,Himachal Pradesh,Leaves_fresh,0.0,0.6666666666666666,0.3333333333333333,15
2023.0,Jharkhand,Leaves_fresh,0.25,0.75,0.0,4
2023.0,Karnataka,Leaves_fresh,0.6536585365853659,0.17073170731707318,0.17560975609756097,1025
2023.0,Kerala,Leaves_fresh,0.11574261432618373,0.5716020119095797,0.3126553737642366,17297
2023.0,Madhya Pradesh,Leaves_fresh,0.28860759493670884,0.4759493670886076,0.23544303797468355,790
2023.0,Maharashtra,Leaves_fresh,0.19585987261146498,0.38057324840764334,0.42356687898089174,628
2023.0,Manipur,Leaves_fresh,1.0,0.0,0.0,1
2023.0,Meghalaya,Leaves_fresh,1.0,0.0,0.0,2
2023.0,Nagaland,Leaves_fresh,0.32142857142857145,0.5,0.17857142857142858,28
2023.0,Odisha,Leaves_fresh,0.17231638418079095,0.4096045197740113,0.4180790960451977,354
2023.0,Puducherry,Leaves_fresh,0.25,0.59375,0.15625,96
2023.0,Punjab,Leaves_fresh,0.0,0.0,1.0,1
2023.0,Rajasthan,Leaves_fresh,0.17391304347826086,0.4492753623188406,0.37681159420289856,69
2023.0,Sikkim,Leaves_fresh,0.0,0.5454545454545454,0.45454545454545453,11
2023.0,Tamil Nadu,Leaves_fresh,0.12287793047696038,0.4793856103476152,0.39773645917542444,1237
2023.0,Telangana,Leaves_fresh,0.4266666666666667,0.28,0.29333333333333333,75
2023.0,Uttar Pradesh,Leaves_fresh,0.32857142857142857,0.2857142857142857,0.38571428571428573,140
2023.0,Uttarakhand,Leaves_fresh,0.34210526315789475,0.23684210526315788,0.42105263157894735,38
2023.0,West Bengal,Leaves_fresh,0.1076923076923077,0.5978021978021978,0.2945054945054945,455
2015.0,Andhra Pradesh,Leaves_mature,0.0,0.0,1.0,2
2015.0,Delhi,Leaves_mature,0.0625,0.03125,0.90625,32
2015.0,Haryana,Leaves_mature,0.08695652173913043,0.21739130434782608,0.6956521739130435,23
2015.0,Himachal Pradesh,Leaves_mature,0.0,0.0,1.0,1
2015.0,Karnataka,Leaves_mature,0.054945054945054944,0.45054945054945056,0.4945054945054945,91
2015.0,Kerala,Leaves_mature,0.0347480554616165,0.19648292188028407,0.7687690226580994,11828
2015.0,Lakshadweep,Leaves_mature,0.0,0.0,1.0,3
2015.0,Puducherry,Leaves_mature,0.0,0.0,1.0,11
2015.0,Punjab,Leaves_mature,0.5,0.0,0.5,2
2015.0,Tamil Nadu,Leaves_mature,0.0,0.42857142857142855,0.5714285714285714,7
2015.0,Uttar Pradesh,Leaves_mature,0.0,0.0,1.0,1
2015.0,Uttarakhand,Leaves_mature,0.0,0.0,1.0,3
2016.0,Andhra Pradesh,Leaves_mature,0.0,0.0,1.0,6
2016.0,Chandigarh,Leaves_mature,0.025,0.15,0.825,40
2016.0,Delhi,Leaves_mature,0.023809523809523808,0.23809523809523808,0.7380952380952381,42
2016.0,Haryana,Leaves_mature,0.0,0.10526315789473684,0.8947368421052632,19
2016.0,Himachal Pradesh,Leaves_mature,0.02564102564102564,0.1794871794871795,0.7948717948717948,39
2016.0,Karnataka,Leaves_mature,0.06382978723404255,0.07446808510638298,0.8617021276595744,188
2016.0,Kerala,Leaves_mature,0.0548474314407107,0.12808033989957512,0.8170722286597142,12945
2016.0,Madhya Pradesh,Leaves_mature,0.0,0.8,0.2,5
2016.0,Maharashtra,Leaves_mature,0.0,0.0,1.0,4
2016.0,Meghalaya,Leaves_mature,0.14285714285714285,0.14285714285714285,0.7142857142857143,7
2016.0,Puducherry,Leaves_mature,0.0,0.0,1.0,1
2016.0,Punjab,Leaves_mature,0.1111111111111111,0.2222222222222222,0.6666666666666666,27
2016.0,Sikkim,Leaves_mature,0.0196078431372549,0.21568627450980393,0.7647058823529411,51
2016.0,Tamil Nadu,Leaves_mature,0.03428571428571429,0.22285714285714286,0.7428571428571429,175
2016.0,Telangana,Leaves_mature,0.0,0.0,1.0,5
2016.0,Uttarakhand,Leaves_mature,0.2,0.4,0.4,5
2016.0,West Bengal,Leaves_mature,0.0,0.0,1.0,1
2017.0,Andhra Pradesh,Leaves_mature,0.08645533141210375,0.17002881844380405,0.7435158501440923,347
2017.0,Assam,Leaves_mature,0.046511627906976744,0.06976744186046512,0.8837209302325582,86
2017.0,Bihar,Leaves_mature,0.0,0.0,1.0,1
2017.0,Gujarat,Leaves_mature,0.0,0.5,0.5,6
2017.0,Himachal Pradesh,Leaves_mature,0.125,0.4375,0.4375,16
2017.0,Karnataka,Leaves_mature,0.03289473684210526,0.06578947368421052,0.9013157894736842,152
2017.0,Kerala,Leaves_mature,0.05182487290386221,0.1613931254268154,0.7867820016693224,13179
2017.0,Maharashtra,Leaves_mature,0.0,0.0,1.0,3
2017.0,Meghalaya,Leaves_mature,0.043478260869565216,0.10144927536231885,0.855072463768116,138
2017.0,Puducherry,Leaves_mature,0.0,0.42857142857142855,0.5714285714285714,7
2017.0,Punjab,Leaves_mature,0.0,0.05263157894736842,0.9473684210526315,19
2017.0,Sikkim,Leaves_mature,0.11363636363636363,0.11363636363636363,0.7727272727272727,44
2017.0,Tamil Nadu,Leaves_mature,0.04072398190045249,0.17194570135746606,0.7873303167420814,221
2017.0,Telangana,Leaves_mature,0.0,0.3333333333333333,0.6666666666666666,3
2018.0,Andhra Pradesh,Leaves_mature,0.0392156862745098,0.1450980392156863,0.8156862745098039,510
2018.0,Assam,Leaves_mature,0.02564102564102564,0.1282051282051282,0.8461538461538461,39
2018.0,Chhattisgarh,Leaves_mature,0.0,0.041666666666666664,0.9583333333333334,24
2018.0,Dadra and Nagar Haveli,Leaves_mature,0.0,0.0,1.0,1
2018.0,Delhi,Leaves_mature,0.0,0.0,1.0,4
2018.0,Goa,Leaves_mature,0.09689922480620156,0.2364341085271318,0.6666666666666666,258
2018.0,Gujarat,Leaves_mature,0.0,0.09090909090909091,0.9090909090909091,22
2018.0,Haryana,Leaves_mature,0.0,0.5555555555555556,0.4444444444444444,9
2018.0,Himachal Pradesh,Leaves_mature,0.06666666666666667,0.0,0.9333333333333333,15
2018.0,Jammu and Kashmir,Leaves_mature,0.0,0.0,1.0,1
2018.0,Jharkhand,Leaves_mature,0.0,0.2,0.8,5
2018.0,Karnataka,Leaves_mature,0.025411061285500747,0.05829596412556054,0.9162929745889388,669
2018.0,Kerala,Leaves_mature,0.03840381101540068,0.17658574784651526,0.785010441138084,30648
2018.0,Lakshadweep,Leaves_mature,0.0,1.0,0.0,1
2018.0,Madhya Pradesh,Leaves_mature,0.023529411764705882,0.11764705882352941,0.8588235294117647,170
2018.0,Maharashtra,Leaves_mature,0.011741682974559686,0.07436399217221135,0.913894324853229,511
2018.0,Manipur,Leaves_mature,0.0,0.0,1.0,10
2018.0,Meghalaya,Leaves_mature,0.047619047619047616,0.272108843537415,0.6802721088435374,147
2018.0,Odisha,Leaves_mature,0.0,0.3333333333333333,0.6666666666666666,30
2018.0,Puducherry,Leaves_mature,0.1111111111111111,0.2222222222222222,0.6666666666666666,9
2018.0,Punjab,Leaves_mature,0.0,0.0,1.0,1
2018.0,Rajasthan,Leaves_mature,0.0,0.013513513513513514,0.9864864864864865,74
2018.0,Sikkim,Leaves_mature,0.0,0.0,1.0,3
2018.0,Tamil Nadu,Leaves_mature,0.02197802197802198,0.14065934065934066,0.8373626373626374,455
2018.0,Telangana,Leaves_mature,0.0,0.075,0.925,40
2018.0,Tripura,Leaves_mature,0.0,0.5,0.5,2
2018.0,Uttar Pradesh,Leaves_mature,0.07692307692307693,0.15384615384615385,0.7692307692307693,13
2018.0,Uttarakhand,Leaves_mature,0.027548209366391185,0.11570247933884298,0.8567493112947658,363
2018.0,West Bengal,Leaves_mature,0.030612244897959183,0.1598639455782313,0.8095238095238095,294
2019.0,Andhra Pradesh,Leaves_mature,0.022727272727272728,0.06818181818181818,0.9090909090909091,88
2019.0,Assam,Leaves_mature,0.0,0.0625,0.9375,16
2019.0,Bihar,Leaves_mature,0.0,0.0,1.0,1
2019.0,Chhattisgarh,Leaves_mature,0.0,0.0,1.0,5
2019.0,Delhi,Leaves_mature,0.0,0.3333333333333333,0.6666666666666666,6
2019.0,Goa,Leaves_mature,0.04976851851851852,0.2881944444444444,0.6620370370370371,864
2019.0,Haryana,Leaves_mature,0.0,0.0,1.0,1
2019.0,Himachal Pradesh,Leaves_mature,0.35714285714285715,0.21428571428571427,0.42857142857142855,14
2019.0,Jharkhand,Leaves_mature,0.0,0.0,1.0,10
2019.0,Karnataka,Leaves_mature,0.0764525993883792,0.045871559633027525,0.8776758409785933,327
2019.0,Kerala,Leaves_mature,0.022729063263215946,0.10998187977625463,0.8672890569605294,25386
2019.0,Madhya Pradesh,Leaves_mature,0.12128146453089245,0.11212814645308924,0.7665903890160183,437
2019.0,Maharashtra,Leaves_mature,0.05925925925925926,0.13333333333333333,0.8074074074074075,135
2019.0,Meghalaya,Leaves_mature,0.1,0.2,0.7,10
2019.0,Odisha,Leaves_mature,0.027777777777777776,0.0,0.9722222222222222,36
2019.0,Puducherry,Leaves_mature,0.07692307692307693,0.0,0.9230769230769231,13
2019.0,Punjab,Leaves_mature,0.0,0.5,0.5,2
2019.0,Rajasthan,Leaves_mature,0.1,0.1,0.8,10
2019.0,Sikkim,Leaves_mature,0.25,0.25,0.5,8
2019.0,Tamil Nadu,Leaves_mature,0.02072538860103627,0.16321243523316062,0.8160621761658031,386
2019.0,Telangana,Leaves_mature,0.019230769230769232,0.07692307692307693,0.9038461538461539,104
2019.0,Uttar Pradesh,Leaves_mature,0.0,0.2,0.8,10
2019.0,Uttarakhand,Leaves_mature,0.22413793103448276,0.10344827586206896,0.6724137931034483,58
2019.0,West Bengal,Leaves_mature,0.2,0.2,0.6,5
2020.0,Andhra Pradesh,Leaves_mature,0.0,1.0,0.0,1
2020.0,Chhattisgarh,Leaves_mature,0.0,0.0,1.0,3
2020.0,Delhi,Leaves_mature,0.3333333333333333,0.16666666666666666,0.5,6
2020.0,Goa,Leaves_mature,0.0,0.2857142857142857,0.7142857142857143,7
2020.0,Gujarat,Leaves_mature,0.0,0.0,1.0,1
2020.0,Haryana,Leaves_mature,0.0,1.0,0.0,5
2020.0,Jharkhand,Leaves_mature,0.0,0.0,1.0,1
2020.0,Karnataka,Leaves_mature,0.06097560975609756,0.024390243902439025,0.9146341463414634,82
2020.0,Kerala,Leaves_mature,0.04042770469153601,0.1339580705232174,0.8256142247852466,16647
2020.0,Madhya Pradesh,Leaves_mature,0.10344827586206896,0.20689655172413793,0.6896551724137931,203
2020.0,Maharashtra,Leaves_mature,0.07142857142857142,0.14285714285714285,0.7857142857142857,14
2020.0,Meghalaya,Leaves_mature,0.0,0.0,1.0,5
2020.0,Odisha,Leaves_mature,0.0,0.0,1.0,15
2020.0,Puducherry,Leaves_mature,0.07142857142857142,0.2857142857142857,0.6428571428571429,14
2020.0,Rajasthan,Leaves_mature,0.3333333333333333,0.3333333333333333,0.3333333333333333,3
2020.0,Tamil Nadu,Leaves_mature,0.023255813953488372,0.12403100775193798,0.8527131782945736,129
2020.0,Uttar Pradesh,Leaves_mature,0.0,0.0,1.0,3
2020.0,Uttarakhand,Leaves_mature,0.0,0.5,0.5,2
2020.0,West Bengal,Leaves_mature,0.1,0.1,0.8,20
2021.0,Andaman and Nicobar Islands,Leaves_mature,0.0,0.0,1.0,6
2021.0,Andhra Pradesh,Leaves_mature,0.0,0.0,1.0,1
2021.0,Bihar,Leaves_mature,0.0,0.23529411764705882,0.7647058823529411,17
2021.0,Chhattisgarh,Leaves_mature,0.0,0.25,0.75,4
2021.0,Delhi,Leaves_mature,0.0,0.0,1.0,5
2021.0,Goa,Leaves_mature,0.1,0.2,0.7,20
2021.0,Gujarat,Leaves_mature,0.0,0.0,1.0,1
2021.0,Haryana,Leaves_mature,0.0,0.0,1.0,4
2021.0,Himachal Pradesh,Leaves_mature,0.0,0.0,1.0,4
2021.0,Jharkhand,Leaves_mature,0.0,0.25,0.75,4
2021.0,Karnataka,Leaves_mature,0.06722689075630252,0.08403361344537816,0.8487394957983193,119
2021.0,Kerala,Leaves_mature,0.023089057794349634,0.1048329270041589,0.8720780152014914,13946
2021.0,Madhya Pradesh,Leaves_mature,0.09285714285714286,0.22857142857142856,0.6785714285714286,280
2021.0,Maharashtra,Leaves_mature,0.04,0.16,0.8,50
2021.0,Odisha,Leaves_mature,0.06451612903225806,0.03225806451612903,0.9032258064516129,31
2021.0,Puducherry,Leaves_mature,0.0,0.125,0.875,8
2021.0,Punjab,Leaves_mature,0.0,0.0,1.0,1
